   prop.aneu prob.meio   prob.mito euploid mosaic aneuploid
1  0.5612891 0.1970191 0.076180332    0.31   0.36      0.33
2  0.3666016 0.1504651 0.031809692    0.57   0.18      0.25
3  0.7286328 0.5220328 0.060989237    0.23   0.16      0.61
4  0.4025000 0.3228475 0.014960248    0.49   0.18      0.33
5  0.4276172 0.3053372 0.022628901    0.49   0.15      0.36
6  0.7711328 0.5740511 0.068405796    0.17   0.19      0.64
7  0.4253906 0.3417952 0.022128446    0.50   0.17      0.33
8  0.6345312 0.5864094 0.018084172    0.32   0.10      0.58
9  0.4120703 0.4290720 0.006709668    0.58   0.03      0.39
10 0.7161328 0.4880050 0.074622429    0.13   0.33      0.54
11 0.6143750 0.3248703 0.064241365    0.23   0.38      0.39
12 0.6885156 0.5113669 0.066446383    0.23   0.24      0.53
13 0.4130859 0.1124548 0.046074347    0.42   0.28      0.30
14 0.3259375 0.2645886 0.003409550    0.63   0.06      0.31
15 0.7863281 0.4050398 0.129565913    0.07   0.32      0.61
16 0.7971875 0.4464038 0.120783602    0.12   0.26      0.62
17 0.7344531 0.3874163 0.104746517    0.15   0.39      0.46
18 0.6931641 0.3602595 0.099122255    0.19   0.32      0.49
19 0.7221875 0.3227778 0.101649697    0.16   0.37      0.47
20 0.4606250 0.3751706 0.021086991    0.48   0.15      0.37
21 0.6707812 0.4022436 0.060040724    0.23   0.25      0.52
22 0.8257422 0.2408448 0.155899232    0.07   0.34      0.59
23 0.6193359 0.3199273 0.055142243    0.29   0.25      0.46
24 0.7452734 0.5775015 0.062952559    0.15   0.23      0.62
25 0.3021484 0.2987258 0.005538341    0.62   0.10      0.28
26 0.5133203 0.3202220 0.042186657    0.31   0.32      0.37
27 0.7251172 0.4131945 0.079274798    0.20   0.26      0.54
28 0.5535156 0.5769195 0.005843831    0.42   0.03      0.55
29 0.2883594 0.2152967 0.009004759    0.58   0.18      0.24
30 0.7226562 0.2772830 0.107815453    0.12   0.36      0.52
31 0.6319922 0.5520726 0.039681315    0.20   0.26      0.54
32 0.6096875 0.3052037 0.074895466    0.21   0.37      0.42
33 0.7874609 0.4868298 0.107535844    0.10   0.29      0.61
34 0.6815625 0.3461087 0.082118370    0.21   0.33      0.46
35 0.6724609 0.2592790 0.097853521    0.22   0.36      0.42
36 0.7091016 0.3586116 0.097951280    0.19   0.26      0.55
37 0.8345703 0.5095287 0.134767929    0.10   0.29      0.61
38 0.6654297 0.6019989 0.016415312    0.29   0.10      0.61
39 0.6264063 0.4125465 0.054910747    0.32   0.22      0.46
40 0.3296875 0.2612591 0.018339582    0.56   0.20      0.24
41 0.5685938 0.3988000 0.048289269    0.29   0.32      0.39
42 0.7222656 0.4217612 0.094963188    0.18   0.33      0.49
43 0.6428906 0.2052423 0.087975705    0.26   0.32      0.42
44 0.3342578 0.1490730 0.024846985    0.59   0.17      0.24
45 0.7226562 0.5970470 0.046045001    0.18   0.22      0.60
46 0.7459766 0.3101321 0.107448296    0.12   0.34      0.54
47 0.4331641 0.3408174 0.021397503    0.43   0.25      0.32
48 0.3958203 0.3186911 0.024615879    0.46   0.25      0.29
49 0.6814844 0.4219834 0.080746526    0.23   0.30      0.47
50 0.6780859 0.3696656 0.080179220    0.25   0.24      0.51
