   prop.aneu  prob.meio   prob.mito euploid mosaic aneuploid
1  0.5785547 0.60897582 0.002866632    0.40   0.03      0.57
2  0.4701562 0.24964576 0.041334655    0.34   0.34      0.32
3  0.6247266 0.48908997 0.026576684    0.31   0.15      0.54
4  0.7163281 0.47497147 0.081917894    0.23   0.19      0.58
5  0.4978906 0.32229879 0.017409510    0.45   0.12      0.43
6  0.6168750 0.56211253 0.011571965    0.32   0.08      0.60
7  0.7348047 0.57381902 0.064693864    0.17   0.20      0.63
8  0.7203516 0.47357712 0.083041238    0.21   0.19      0.60
9  0.5062891 0.02691087 0.082122146    0.33   0.42      0.25
10 0.4182031 0.40430407 0.001429928    0.58   0.01      0.41
11 0.3573828 0.09769305 0.043030594    0.46   0.32      0.22
12 0.6933203 0.31436157 0.095274382    0.16   0.34      0.50
13 0.6223047 0.58881699 0.002691438    0.38   0.01      0.61
14 0.4301953 0.20909368 0.049211908    0.37   0.36      0.27
15 0.4612891 0.34024115 0.045636843    0.43   0.27      0.30
16 0.6643359 0.35322863 0.075217147    0.24   0.31      0.45
17 0.4037500 0.04525889 0.046329853    0.44   0.33      0.23
18 0.6132031 0.27085450 0.064495561    0.24   0.35      0.41
19 0.5371875 0.32330780 0.054427755    0.28   0.30      0.42
20 0.5517578 0.14636139 0.071152475    0.24   0.37      0.39
21 0.6394922 0.61353520 0.003018924    0.33   0.04      0.63
22 0.6331641 0.24208071 0.080608612    0.28   0.34      0.38
23 0.7104297 0.49251095 0.066472558    0.22   0.24      0.54
24 0.4355078 0.11825439 0.049244005    0.43   0.35      0.22
25 0.6054297 0.51572333 0.021320893    0.34   0.11      0.55
26 0.5639063 0.18375346 0.078762985    0.33   0.40      0.27
27 0.4485938 0.22945001 0.038866685    0.40   0.26      0.34
28 0.3434375 0.21097103 0.024219320    0.57   0.22      0.21
29 0.3916797 0.30562166 0.039050802    0.42   0.35      0.23
30 0.6554297 0.41573863 0.064865799    0.24   0.27      0.49
31 0.6734766 0.54322492 0.034830567    0.24   0.20      0.56
32 0.6541016 0.50979887 0.069289598    0.21   0.32      0.47
33 0.6587109 0.18770282 0.088206844    0.21   0.35      0.44
34 0.6209766 0.27717830 0.062266601    0.29   0.25      0.46
35 0.6864453 0.33374426 0.092817314    0.19   0.34      0.47
36 0.5300391 0.35952019 0.037478589    0.31   0.27      0.42
37 0.7107031 0.51266691 0.060613723    0.23   0.18      0.59
38 0.7169141 0.67686775 0.036272825    0.26   0.09      0.65
39 0.6025000 0.53937823 0.006754541    0.38   0.03      0.59
40 0.4462109 0.42509152 0.011807561    0.48   0.11      0.41
41 0.4205859 0.27030199 0.033548275    0.49   0.23      0.28
42 0.5669531 0.32299305 0.056371661    0.35   0.26      0.39
43 0.6375391 0.37047166 0.071527135    0.29   0.28      0.43
44 0.5646484 0.45331831 0.027544231    0.39   0.14      0.47
45 0.7169531 0.55896909 0.071860944    0.31   0.17      0.52
46 0.5725000 0.13376030 0.077193684    0.29   0.42      0.29
47 0.6881250 0.64197541 0.027188265    0.27   0.10      0.63
48 0.6957813 0.46903998 0.072139316    0.23   0.22      0.55
49 0.7428906 0.51544024 0.075079713    0.16   0.25      0.59
50 0.6659766 0.49351471 0.048752893    0.24   0.24      0.52
