   prop.aneu  prob.meio   prob.mito euploid mosaic aneuploid
1  0.6355078 0.67024135 0.003743406    0.36   0.01      0.63
2  0.6977344 0.59558429 0.031356046    0.24   0.11      0.65
3  0.6457812 0.43534960 0.056649611    0.25   0.22      0.53
4  0.5097266 0.06452264 0.080402537    0.38   0.41      0.21
5  0.7308594 0.67677147 0.020390653    0.27   0.04      0.69
6  0.6639844 0.37669771 0.081272747    0.19   0.32      0.49
7  0.6473047 0.40431640 0.058385852    0.26   0.24      0.50
8  0.4253125 0.02995989 0.066591776    0.41   0.39      0.20
9  0.5996094 0.30710210 0.079752711    0.24   0.34      0.42
10 0.7032031 0.54430565 0.057213950    0.21   0.23      0.56
11 0.5653906 0.39190834 0.046070415    0.30   0.28      0.42
12 0.5921484 0.62552471 0.006889459    0.39   0.04      0.57
13 0.6433203 0.53411538 0.029186307    0.28   0.13      0.59
14 0.6383594 0.51767186 0.023608083    0.25   0.17      0.58
15 0.5229687 0.47924333 0.019391331    0.37   0.14      0.49
16 0.5135937 0.26015514 0.047298074    0.36   0.29      0.35
17 0.4980859 0.44165950 0.025755628    0.41   0.19      0.40
18 0.6039062 0.45114756 0.036716172    0.30   0.21      0.49
19 0.4683984 0.31254582 0.041209753    0.43   0.25      0.32
20 0.7628516 0.67060419 0.045986822    0.20   0.12      0.68
21 0.6300000 0.64306747 0.002050042    0.36   0.02      0.62
22 0.4954688 0.45934716 0.012184197    0.47   0.09      0.44
23 0.4953125 0.43056015 0.005136714    0.49   0.03      0.48
24 0.6899609 0.64772707 0.030383547    0.27   0.08      0.65
25 0.7080469 0.33604566 0.092806565    0.19   0.25      0.56
26 0.4704297 0.40336363 0.012710624    0.47   0.12      0.41
27 0.6479297 0.35087415 0.075820186    0.22   0.33      0.45
28 0.4100391 0.16793728 0.024727403    0.49   0.22      0.29
29 0.6987109 0.61353579 0.025521579    0.18   0.18      0.64
30 0.4532813 0.30482834 0.023535008    0.50   0.12      0.38
31 0.5837891 0.43447752 0.051316355    0.31   0.26      0.43
32 0.6608203 0.53270949 0.066651245    0.23   0.27      0.50
33 0.4857812 0.24224750 0.057899380    0.34   0.34      0.32
34 0.6960156 0.38998935 0.069362948    0.18   0.30      0.52
35 0.6384766 0.26036998 0.084601432    0.30   0.31      0.39
36 0.5225391 0.23086735 0.063400882    0.25   0.44      0.31
37 0.6101562 0.04945685 0.105532105    0.21   0.42      0.37
38 0.7083203 0.45427930 0.083710677    0.16   0.33      0.51
39 0.6401562 0.43737624 0.053591092    0.21   0.27      0.52
40 0.6444141 0.63587180 0.007126664    0.34   0.03      0.63
41 0.7014844 0.13666802 0.112089683    0.17   0.41      0.42
42 0.6262500 0.53394715 0.029981087    0.30   0.14      0.56
43 0.6973438 0.43537041 0.087016599    0.16   0.26      0.58
44 0.6873438 0.17139541 0.105927901    0.16   0.41      0.43
45 0.6813672 0.50761058 0.027402516    0.30   0.08      0.62
46 0.5814063 0.37332116 0.066705273    0.24   0.37      0.39
47 0.7008984 0.71955392 0.007374644    0.29   0.03      0.68
48 0.7245312 0.55332426 0.083995742    0.14   0.30      0.56
49 0.3108203 0.10082224 0.036993640    0.54   0.29      0.17
50 0.7220703 0.47914391 0.071523612    0.14   0.24      0.62
