   prop.aneu prob.meio   prob.mito euploid mosaic aneuploid
1  0.5136719 0.3108258 0.036997843    0.41   0.19      0.40
2  0.4346875 0.3240750 0.016147775    0.41   0.23      0.36
3  0.5481641 0.3132851 0.042546965    0.36   0.24      0.40
4  0.6033203 0.4059433 0.041952650    0.24   0.26      0.50
5  0.6115234 0.4565248 0.037240228    0.29   0.22      0.49
6  0.5122266 0.3767846 0.028267074    0.36   0.21      0.43
7  0.5397266 0.3932142 0.044850180    0.42   0.23      0.35
8  0.6162109 0.3379485 0.049334697    0.32   0.23      0.45
9  0.4412500 0.4386778 0.009599317    0.52   0.10      0.38
10 0.5966797 0.3162975 0.045731348    0.28   0.27      0.45
