   prop.aneu prob.meio  prob.mito euploid mosaic aneuploid
1  0.5078906 0.3800010 0.03199380    0.44   0.15      0.41
2  0.5377344 0.4085382 0.02827285    0.35   0.21      0.44
3  0.5475391 0.3764530 0.04595351    0.40   0.17      0.43
4  0.5404688 0.4565780 0.02605345    0.38   0.16      0.46
5  0.6198828 0.3394818 0.05718935    0.27   0.29      0.44
6  0.6131250 0.4447821 0.03022421    0.25   0.23      0.52
7  0.4788672 0.3917401 0.03090694    0.40   0.22      0.38
8  0.5446875 0.4657969 0.02691197    0.35   0.19      0.46
9  0.5782422 0.3076530 0.04917231    0.33   0.25      0.42
10 0.5045312 0.3666663 0.03130189    0.37   0.19      0.44
