   prop.aneu  prob.meio   prob.mito euploid mosaic aneuploid
1  0.4301953 0.14582617 0.049282775    0.45   0.31      0.24
2  0.7086719 0.34818590 0.083762663    0.15   0.35      0.50
3  0.4853906 0.17637556 0.045011550    0.35   0.34      0.31
4  0.6755078 0.47954349 0.068745446    0.22   0.21      0.57
5  0.3009766 0.26909701 0.008233933    0.63   0.11      0.26
6  0.6318750 0.43497878 0.058717907    0.23   0.28      0.49
7  0.4440625 0.18496396 0.042760640    0.43   0.30      0.27
8  0.3326172 0.27182196 0.015012107    0.62   0.13      0.25
9  0.7469922 0.52522155 0.074238715    0.17   0.22      0.61
10 0.6263672 0.63026047 0.014336059    0.35   0.05      0.60
11 0.5763672 0.34490511 0.063590357    0.26   0.30      0.44
12 0.5401953 0.39721978 0.045173106    0.35   0.29      0.36
13 0.7240625 0.65106498 0.030995094    0.19   0.16      0.65
14 0.5005078 0.39677801 0.026217954    0.38   0.20      0.42
15 0.4204688 0.21376927 0.032496699    0.44   0.23      0.33
16 0.6160547 0.28393506 0.067804278    0.28   0.24      0.48
17 0.7589063 0.60998732 0.071430809    0.14   0.28      0.58
18 0.3288281 0.09907906 0.038403050    0.48   0.35      0.17
19 0.6605859 0.29898738 0.092969374    0.20   0.38      0.42
20 0.6800000 0.50779437 0.045521248    0.20   0.22      0.58
21 0.5441406 0.32577239 0.054211500    0.31   0.27      0.42
22 0.4621484 0.19042025 0.056786527    0.39   0.34      0.27
23 0.6427734 0.60870793 0.005562589    0.33   0.05      0.62
24 0.7143359 0.24512068 0.117519586    0.18   0.36      0.46
25 0.5668359 0.19047162 0.058487616    0.29   0.38      0.33
26 0.7527344 0.43147764 0.105213654    0.14   0.35      0.51
27 0.3662109 0.07154752 0.035048385    0.45   0.33      0.22
28 0.4404297 0.37108967 0.025837680    0.47   0.16      0.37
29 0.4307813 0.20673836 0.040977370    0.46   0.24      0.30
30 0.5987500 0.17586565 0.084965185    0.21   0.43      0.36
31 0.6385547 0.36379775 0.052576562    0.26   0.25      0.49
32 0.3992578 0.35321154 0.002847535    0.58   0.03      0.39
33 0.3449219 0.23022273 0.028429171    0.54   0.26      0.20
34 0.6919922 0.71596608 0.024596522    0.28   0.07      0.65
35 0.5753125 0.18973348 0.074924160    0.27   0.33      0.40
36 0.5024219 0.37508592 0.020193191    0.43   0.11      0.46
37 0.3666406 0.22884749 0.013406650    0.53   0.16      0.31
38 0.6974219 0.47999351 0.049042464    0.14   0.25      0.61
39 0.6909375 0.73722706 0.006663093    0.30   0.02      0.68
40 0.4880078 0.24352891 0.039764827    0.43   0.22      0.35
41 0.5607813 0.38796489 0.039192645    0.35   0.23      0.42
42 0.5537109 0.50637609 0.012899566    0.43   0.06      0.51
43 0.6161328 0.29723198 0.082275056    0.24   0.39      0.37
44 0.6476953 0.58819707 0.037840015    0.29   0.14      0.57
45 0.5002734 0.29034235 0.034243118    0.41   0.23      0.36
46 0.4642578 0.23028950 0.036384569    0.40   0.25      0.35
47 0.6318359 0.54479657 0.008734607    0.32   0.07      0.61
48 0.7234375 0.45394732 0.072037816    0.18   0.25      0.57
49 0.6951172 0.10594387 0.119732597    0.14   0.34      0.52
50 0.5945312 0.28218284 0.073343074    0.28   0.32      0.40
