   prop.aneu prob.meio   prob.mito euploid mosaic aneuploid
1  0.7832031 0.4853532 0.121352546    0.15   0.27      0.58
2  0.6399219 0.3333538 0.084829005    0.29   0.32      0.39
3  0.3567969 0.2067508 0.027141286    0.49   0.22      0.29
4  0.3815234 0.2758519 0.003461576    0.57   0.07      0.36
5  0.3949609 0.2757949 0.030965309    0.48   0.25      0.27
6  0.5425391 0.2574543 0.058517481    0.27   0.37      0.36
7  0.4605859 0.3755598 0.015514548    0.48   0.13      0.39
8  0.7171484 0.5345838 0.054830170    0.25   0.14      0.61
9  0.7796875 0.2883258 0.129863565    0.10   0.35      0.55
10 0.7180859 0.4966577 0.074442185    0.14   0.26      0.60
11 0.7366016 0.4519454 0.094387709    0.12   0.28      0.60
12 0.6919531 0.5367335 0.053889615    0.23   0.21      0.56
13 0.7359375 0.5245918 0.080118955    0.13   0.30      0.57
14 0.3794922 0.2309938 0.036679474    0.54   0.22      0.24
15 0.5842969 0.5450312 0.010431010    0.38   0.07      0.55
16 0.4706250 0.2277051 0.050055048    0.42   0.26      0.32
17 0.6187500 0.2896857 0.067421530    0.23   0.32      0.45
18 0.7511328 0.4712599 0.106758499    0.14   0.33      0.53
19 0.6272266 0.3070622 0.057774398    0.21   0.28      0.51
20 0.7107031 0.3128814 0.111578948    0.18   0.33      0.49
21 0.5346875 0.4354783 0.022780183    0.37   0.18      0.45
22 0.3741016 0.4175347 0.008687499    0.58   0.09      0.33
23 0.6522656 0.4930634 0.057627455    0.24   0.27      0.49
24 0.3553906 0.2939554 0.017700463    0.59   0.14      0.27
25 0.4441797 0.3409678 0.007169296    0.50   0.08      0.42
26 0.7185938 0.2126644 0.119326429    0.10   0.35      0.55
27 0.4961719 0.2223849 0.049278403    0.43   0.25      0.32
28 0.5969922 0.3990240 0.053368844    0.26   0.28      0.46
29 0.3550781 0.4052991 0.003618072    0.61   0.05      0.34
30 0.6405469 0.4657038 0.058983167    0.24   0.30      0.46
31 0.7045313 0.4967979 0.060747309    0.18   0.24      0.58
32 0.8337109 0.4636653 0.148223775    0.10   0.32      0.58
33 0.6139062 0.2683452 0.081654948    0.22   0.31      0.47
34 0.6708203 0.4630270 0.056925456    0.28   0.17      0.55
35 0.4808594 0.3141378 0.025377850    0.37   0.25      0.38
36 0.7348047 0.4296120 0.092002979    0.17   0.26      0.57
37 0.6769531 0.6259949 0.043606798    0.24   0.17      0.59
38 0.5227734 0.3751046 0.025686314    0.44   0.13      0.43
39 0.6630859 0.5241794 0.048576709    0.21   0.28      0.51
40 0.5330078 0.3820261 0.028732537    0.47   0.10      0.43
41 0.5875781 0.3895958 0.049811434    0.20   0.30      0.50
42 0.6621484 0.5291032 0.036033449    0.31   0.09      0.60
43 0.6862109 0.4153398 0.064454775    0.27   0.18      0.55
44 0.5068750 0.4970173 0.019167336    0.40   0.15      0.45
45 0.7830859 0.4840182 0.084072629    0.12   0.25      0.63
46 0.5763672 0.4951195 0.022989884    0.34   0.16      0.50
47 0.7962109 0.2446956 0.133938370    0.10   0.36      0.54
48 0.3772656 0.3592173 0.018095611    0.53   0.18      0.29
49 0.7001172 0.3334921 0.078475507    0.19   0.25      0.56
50 0.7635547 0.5535934 0.090711474    0.13   0.27      0.60
