   prop.aneu  prob.meio   prob.mito euploid mosaic aneuploid
1  0.7478125 0.26565165 0.128889956    0.13   0.38      0.49
2  0.6026563 0.32575587 0.065375312    0.27   0.24      0.49
3  0.6320703 0.46872833 0.066406926    0.20   0.31      0.49
4  0.6490234 0.50870292 0.053762055    0.25   0.21      0.54
5  0.6520312 0.38452643 0.089029885    0.22   0.35      0.43
6  0.5657422 0.24456940 0.057509043    0.36   0.26      0.38
7  0.6708984 0.53190318 0.049006572    0.31   0.11      0.58
8  0.6327734 0.64475056 0.016859643    0.32   0.09      0.59
9  0.3953906 0.35545245 0.001831803    0.60   0.01      0.39
10 0.8003906 0.44672864 0.118629821    0.12   0.29      0.59
11 0.6252344 0.32447978 0.060211727    0.34   0.20      0.46
12 0.6923828 0.31762027 0.099366105    0.20   0.31      0.49
13 0.7948437 0.54511964 0.095742263    0.09   0.30      0.61
14 0.4421094 0.08383802 0.056458305    0.38   0.34      0.28
15 0.5716406 0.50269766 0.009705245    0.36   0.09      0.55
16 0.6087109 0.36604594 0.053083349    0.27   0.30      0.43
17 0.6138281 0.44408092 0.054436921    0.31   0.22      0.47
18 0.4372656 0.30534777 0.018603020    0.45   0.19      0.36
19 0.6737891 0.58707579 0.046267272    0.23   0.19      0.58
20 0.6750391 0.33507265 0.083864323    0.20   0.32      0.48
21 0.6289062 0.30244732 0.067038534    0.16   0.33      0.51
22 0.3764844 0.36910338 0.012787176    0.56   0.12      0.32
23 0.7498828 0.32777839 0.127409494    0.09   0.37      0.54
24 0.5960547 0.31217802 0.058902194    0.27   0.26      0.47
25 0.5583594 0.41715684 0.011883854    0.35   0.13      0.52
26 0.5853516 0.33950565 0.046612120    0.28   0.28      0.44
27 0.6541797 0.59630359 0.027181265    0.31   0.09      0.60
28 0.7932031 0.54223731 0.100256902    0.13   0.25      0.62
29 0.7064063 0.60599121 0.054085779    0.23   0.17      0.60
30 0.6664453 0.54491375 0.020981567    0.29   0.09      0.62
31 0.3000391 0.23439865 0.015344400    0.63   0.10      0.27
32 0.4670703 0.43519157 0.006080662    0.53   0.03      0.44
33 0.8033203 0.41701783 0.141376306    0.09   0.32      0.59
34 0.7147656 0.25781040 0.108694840    0.14   0.39      0.47
35 0.4257812 0.30525905 0.008715128    0.51   0.10      0.39
36 0.8579687 0.36565662 0.163051463    0.09   0.31      0.60
37 0.5555469 0.44012908 0.038182683    0.32   0.26      0.42
38 0.4454688 0.25609894 0.037973973    0.44   0.29      0.27
39 0.6533984 0.54434707 0.052055662    0.19   0.27      0.54
40 0.5961719 0.61024668 0.011538531    0.36   0.07      0.57
41 0.3943750 0.26168048 0.033618944    0.49   0.26      0.25
42 0.6954687 0.56562859 0.058707399    0.18   0.25      0.57
43 0.4631250 0.40812234 0.024414473    0.45   0.16      0.39
44 0.3766016 0.28880796 0.012299052    0.59   0.09      0.32
45 0.8202344 0.29189606 0.134962892    0.11   0.31      0.58
46 0.4933203 0.21989503 0.057163659    0.32   0.34      0.34
47 0.6735156 0.62364152 0.040487950    0.25   0.15      0.60
48 0.6664062 0.49027847 0.059713403    0.24   0.20      0.56
49 0.4195703 0.39408298 0.003483266    0.57   0.02      0.41
50 0.7417578 0.47061725 0.078261033    0.16   0.27      0.57
