   prop.aneu  prob.meio   prob.mito euploid mosaic aneuploid
1  0.6558984 0.04355380 0.119840043    0.17   0.40      0.43
2  0.6615234 0.29675534 0.091540311    0.25   0.36      0.39
3  0.6012891 0.62435066 0.012788295    0.35   0.10      0.55
4  0.5201562 0.07971327 0.081233206    0.35   0.36      0.29
5  0.3491797 0.19656224 0.027695790    0.58   0.17      0.25
6  0.5813672 0.49716060 0.019156543    0.34   0.11      0.55
7  0.7159375 0.39061650 0.098015097    0.14   0.31      0.55
8  0.6482422 0.44778834 0.066964712    0.26   0.23      0.51
9  0.7130469 0.66332346 0.021913002    0.20   0.14      0.66
10 0.5856250 0.57598038 0.010234055    0.36   0.07      0.57
11 0.5081641 0.22295249 0.057036297    0.38   0.29      0.33
12 0.6214844 0.39854835 0.052647190    0.28   0.25      0.47
13 0.6473437 0.43011180 0.058567189    0.23   0.25      0.52
14 0.5788672 0.46739379 0.011676453    0.39   0.07      0.54
15 0.3202734 0.24425802 0.014799617    0.56   0.18      0.26
16 0.6070703 0.34422231 0.050111930    0.31   0.22      0.47
17 0.7383203 0.48295415 0.070019299    0.17   0.22      0.61
18 0.5280469 0.16265347 0.063813431    0.27   0.33      0.40
19 0.5563672 0.53015758 0.014234980    0.39   0.11      0.50
20 0.6474219 0.12369786 0.104432708    0.24   0.42      0.34
21 0.5433984 0.45890285 0.028192439    0.33   0.24      0.43
22 0.6651172 0.43757356 0.083854195    0.21   0.32      0.47
23 0.6169141 0.56003740 0.028234690    0.31   0.16      0.53
24 0.5066406 0.32761041 0.027368694    0.44   0.13      0.43
25 0.4888672 0.42521247 0.018559925    0.46   0.11      0.43
26 0.5989062 0.62242459 0.006174994    0.39   0.03      0.58
27 0.7126172 0.53140641 0.060560984    0.22   0.21      0.57
28 0.4785547 0.20762930 0.048278141    0.26   0.43      0.31
29 0.6909375 0.38625916 0.082180463    0.20   0.31      0.49
30 0.4300000 0.18082365 0.046554538    0.45   0.31      0.24
31 0.6468359 0.54861582 0.016631172    0.33   0.08      0.59
32 0.6576172 0.62094089 0.014040527    0.34   0.03      0.63
33 0.5776953 0.27929165 0.058188126    0.22   0.35      0.43
34 0.5144922 0.32656766 0.031413316    0.43   0.15      0.42
35 0.6836328 0.47206525 0.071199721    0.17   0.30      0.53
36 0.6240625 0.29400969 0.083056087    0.25   0.36      0.39
37 0.6517578 0.43791070 0.043356203    0.28   0.14      0.58
38 0.7464453 0.62858612 0.049315847    0.24   0.10      0.66
39 0.5113672 0.11343225 0.068368004    0.29   0.41      0.30
40 0.7108594 0.36160529 0.101619900    0.15   0.31      0.54
41 0.4057812 0.23580081 0.031402537    0.41   0.32      0.27
42 0.5634766 0.24959844 0.074620703    0.26   0.39      0.35
43 0.4827734 0.29180698 0.042603027    0.43   0.25      0.32
44 0.5736328 0.18653289 0.064922375    0.25   0.35      0.40
45 0.4364844 0.40018473 0.010103005    0.53   0.09      0.38
46 0.4720703 0.32242433 0.038832799    0.40   0.30      0.30
47 0.7257813 0.46948335 0.075338925    0.20   0.24      0.56
48 0.7304297 0.15053277 0.135751011    0.17   0.37      0.46
49 0.6824609 0.41120620 0.072415502    0.23   0.22      0.55
50 0.7079297 0.71132848 0.026879248    0.21   0.12      0.67
