   prop.aneu prob.meio   prob.mito euploid mosaic aneuploid
1  0.5072656 0.4009054 0.028558512    0.38   0.22      0.40
2  0.7621875 0.5271724 0.087559226    0.12   0.29      0.59
3  0.3243750 0.3152239 0.011057030    0.59   0.12      0.29
4  0.7441797 0.5722083 0.071442305    0.18   0.19      0.63
5  0.7901563 0.4794103 0.093282881    0.11   0.23      0.66
6  0.8345312 0.5915896 0.126613779    0.12   0.22      0.66
7  0.6310156 0.4821151 0.018197575    0.29   0.11      0.60
8  0.8248828 0.4194545 0.145275526    0.06   0.35      0.59
9  0.5249609 0.1104132 0.077650436    0.31   0.38      0.31
10 0.7123828 0.4995010 0.030922317    0.23   0.12      0.65
11 0.5360156 0.5305282 0.004284472    0.46   0.02      0.52
12 0.7040234 0.5909472 0.048253530    0.28   0.12      0.60
13 0.6738281 0.3333496 0.077900071    0.23   0.31      0.46
14 0.5379297 0.3657934 0.047093267    0.28   0.33      0.39
15 0.7500391 0.3905739 0.107203085    0.11   0.32      0.57
16 0.7674609 0.5692368 0.080701356    0.14   0.23      0.63
17 0.8367187 0.3463271 0.161417168    0.05   0.37      0.58
18 0.7417187 0.5681555 0.066336528    0.18   0.19      0.63
19 0.7180859 0.4964037 0.074141548    0.13   0.28      0.59
20 0.7547266 0.6475651 0.048048666    0.16   0.19      0.65
21 0.7346875 0.3388052 0.118950199    0.13   0.34      0.53
22 0.8208984 0.3028623 0.158940422    0.06   0.34      0.60
23 0.6036328 0.2801568 0.080263970    0.30   0.37      0.33
24 0.7112500 0.2841734 0.102248251    0.21   0.30      0.49
25 0.5926953 0.2389263 0.072899830    0.20   0.32      0.48
26 0.3367969 0.2850132 0.023777862    0.50   0.25      0.25
27 0.6284375 0.5740128 0.015985416    0.32   0.08      0.60
28 0.7012109 0.4247741 0.086423342    0.18   0.31      0.51
29 0.4876953 0.2223685 0.040368393    0.28   0.38      0.34
30 0.5223828 0.3142458 0.049425617    0.35   0.27      0.38
31 0.4160937 0.1357842 0.042149748    0.39   0.32      0.29
32 0.7650781 0.3898799 0.097852010    0.11   0.26      0.63
33 0.4794141 0.1992689 0.055807780    0.41   0.33      0.26
34 0.5237500 0.4474352 0.026073585    0.42   0.17      0.41
35 0.6175000 0.5909325 0.020702667    0.30   0.16      0.54
36 0.7725781 0.4512473 0.103248927    0.13   0.30      0.57
37 0.6130078 0.3418189 0.055538538    0.29   0.22      0.49
38 0.5252734 0.4632935 0.030868517    0.34   0.25      0.41
39 0.6273437 0.3041858 0.070450393    0.20   0.34      0.46
40 0.6749609 0.3217845 0.083898083    0.15   0.36      0.49
41 0.7799609 0.1864017 0.144656667    0.07   0.40      0.53
42 0.5943359 0.6501611 0.013234859    0.37   0.07      0.56
43 0.7078516 0.5641814 0.035155286    0.18   0.16      0.66
44 0.6587109 0.4259940 0.058715635    0.27   0.24      0.49
45 0.6322266 0.3977520 0.062056131    0.25   0.30      0.45
46 0.5301953 0.4703489 0.004160500    0.48   0.00      0.52
47 0.6895703 0.5792413 0.055860076    0.24   0.14      0.62
48 0.6802344 0.5489716 0.046005445    0.26   0.17      0.57
49 0.8483594 0.3092415 0.173992163    0.05   0.36      0.59
50 0.3764453 0.1856457 0.029836894    0.44   0.29      0.27
