   prop.aneu prob.meio  prob.mito euploid mosaic aneuploid
1  0.5423047 0.3185794 0.03832393    0.33   0.26      0.41
2  0.6112109 0.4450476 0.03996753    0.26   0.26      0.48
3  0.5541797 0.3718232 0.04424709    0.31   0.24      0.45
4  0.4552734 0.3455621 0.01078555    0.48   0.11      0.41
5  0.4638672 0.3201826 0.01072419    0.45   0.13      0.42
6  0.5610547 0.3617118 0.02990921    0.40   0.13      0.47
7  0.6254297 0.4699373 0.05342255    0.26   0.25      0.49
8  0.4248047 0.2944857 0.02326699    0.49   0.16      0.35
9  0.4566016 0.4005190 0.02411831    0.49   0.16      0.35
10 0.4452344 0.3157489 0.01737376    0.46   0.16      0.38
