   prop.aneu  prob.meio   prob.mito euploid mosaic aneuploid
1  0.6205469 0.40392381 0.064897626    0.21   0.33      0.46
2  0.6518359 0.34207624 0.068298225    0.18   0.32      0.50
3  0.7129688 0.40695800 0.102583791    0.18   0.31      0.51
4  0.4840625 0.46718089 0.027543733    0.46   0.14      0.40
5  0.6754297 0.57936450 0.051883615    0.25   0.18      0.57
6  0.6839844 0.33695272 0.084614682    0.28   0.28      0.44
7  0.5336719 0.50179090 0.011730340    0.38   0.11      0.51
8  0.3739453 0.21963265 0.027419227    0.45   0.27      0.28
9  0.6198828 0.41591794 0.057639569    0.22   0.30      0.48
10 0.3734375 0.24837261 0.012507614    0.56   0.09      0.35
11 0.4752734 0.09481746 0.074094668    0.32   0.37      0.31
12 0.5686719 0.47255503 0.031194860    0.32   0.19      0.49
13 0.4285937 0.33499664 0.007815891    0.51   0.08      0.41
14 0.6153125 0.57259308 0.012673239    0.34   0.09      0.57
15 0.5271484 0.20114782 0.059136752    0.28   0.38      0.34
16 0.5831641 0.49487814 0.032436680    0.36   0.14      0.50
17 0.6883203 0.54850592 0.033435116    0.23   0.17      0.60
18 0.7146094 0.56528217 0.044005667    0.24   0.14      0.62
19 0.7238281 0.45377288 0.083962006    0.17   0.25      0.58
20 0.5341406 0.21167578 0.059574757    0.32   0.33      0.35
21 0.4731250 0.20010898 0.054137877    0.36   0.32      0.32
22 0.6652344 0.29338263 0.081824069    0.21   0.36      0.43
23 0.6932031 0.46793907 0.071541870    0.25   0.24      0.51
24 0.5956250 0.36644078 0.051250825    0.33   0.24      0.43
25 0.6951563 0.20119493 0.106438615    0.18   0.38      0.44
26 0.4248828 0.41123564 0.002195414    0.56   0.03      0.41
27 0.6662109 0.34213736 0.076023409    0.26   0.32      0.42
28 0.4273438 0.27011054 0.016918471    0.49   0.15      0.36
29 0.6746875 0.48224649 0.053857508    0.22   0.23      0.55
30 0.6998047 0.68321939 0.019262644    0.30   0.05      0.65
31 0.7101953 0.65821437 0.036928578    0.24   0.14      0.62
32 0.6285937 0.42930810 0.059153436    0.23   0.31      0.46
33 0.5295703 0.32317499 0.045443217    0.26   0.34      0.40
34 0.6175391 0.44344971 0.038877042    0.28   0.22      0.50
35 0.4457813 0.38403175 0.017018168    0.50   0.12      0.38
36 0.6814844 0.60985496 0.029027295    0.29   0.13      0.58
37 0.5456250 0.27015889 0.057008022    0.29   0.31      0.40
38 0.6496094 0.33971570 0.067415091    0.17   0.35      0.48
39 0.6703516 0.49592499 0.060073940    0.25   0.25      0.50
40 0.6894531 0.30484792 0.112519888    0.19   0.32      0.49
41 0.5818750 0.35458742 0.054794115    0.32   0.25      0.43
42 0.6758984 0.28978415 0.092776880    0.17   0.37      0.46
43 0.7046094 0.63564292 0.038848514    0.26   0.15      0.59
44 0.5846094 0.51790446 0.007199600    0.41   0.03      0.56
45 0.7426172 0.52665071 0.080219321    0.16   0.26      0.58
46 0.5973047 0.61861955 0.021820180    0.33   0.15      0.52
47 0.5453906 0.51455161 0.009342272    0.41   0.07      0.52
48 0.3462109 0.30025577 0.009626116    0.52   0.17      0.31
49 0.6136719 0.53820480 0.017954333    0.29   0.16      0.55
50 0.6281250 0.62583772 0.015525244    0.32   0.10      0.58
