   prop.aneu  prob.meio   prob.mito euploid mosaic aneuploid
1  0.7390625 0.37181039 0.106319702    0.09   0.39      0.52
2  0.6505859 0.39303653 0.070186523    0.26   0.28      0.46
3  0.8046875 0.45765915 0.121362651    0.13   0.32      0.55
4  0.7839844 0.11236997 0.157927530    0.07   0.42      0.51
5  0.7372656 0.50802076 0.092623302    0.19   0.27      0.54
6  0.6076953 0.42442824 0.046958931    0.36   0.20      0.44
7  0.4267578 0.36998094 0.006889896    0.54   0.07      0.39
8  0.4982813 0.35185320 0.027653055    0.41   0.16      0.43
9  0.7676953 0.37219416 0.124296201    0.09   0.36      0.55
10 0.7107422 0.12714459 0.137161026    0.09   0.49      0.42
11 0.5972266 0.29127081 0.058674107    0.21   0.32      0.47
12 0.6200391 0.33827024 0.078079120    0.23   0.37      0.40
13 0.7946484 0.03465338 0.183645027    0.07   0.45      0.48
14 0.5439844 0.30707302 0.047809444    0.32   0.26      0.42
15 0.8233203 0.04961635 0.189915887    0.01   0.45      0.54
16 0.7093359 0.02046454 0.138572227    0.08   0.53      0.39
17 0.7521875 0.32307020 0.112976899    0.19   0.35      0.46
18 0.6450391 0.15742491 0.101343045    0.18   0.36      0.46
19 0.6978906 0.23604084 0.120431982    0.16   0.39      0.45
20 0.7959766 0.06072694 0.166675964    0.07   0.43      0.50
21 0.7480469 0.32671034 0.105659474    0.10   0.36      0.54
22 0.7810938 0.36774696 0.129185309    0.10   0.38      0.52
23 0.5194922 0.17110955 0.067899210    0.32   0.36      0.32
24 0.6789453 0.36962482 0.082247640    0.18   0.28      0.54
25 0.6185547 0.59292148 0.021763833    0.30   0.16      0.54
26 0.5611719 0.42664988 0.022728443    0.41   0.13      0.46
27 0.7487500 0.02758854 0.159449156    0.06   0.43      0.51
28 0.5144531 0.52986416 0.018963833    0.43   0.11      0.46
29 0.6658984 0.45620004 0.073432287    0.20   0.31      0.49
30 0.7114844 0.22966261 0.111018114    0.11   0.45      0.44
31 0.6506641 0.27639141 0.093408107    0.23   0.34      0.43
32 0.6950391 0.25736501 0.119280478    0.17   0.50      0.33
33 0.7369922 0.31595459 0.115356197    0.07   0.45      0.48
34 0.5071875 0.29059006 0.030130181    0.34   0.27      0.39
35 0.5713281 0.17839857 0.076516666    0.25   0.41      0.34
36 0.6821094 0.06267013 0.126319824    0.17   0.48      0.35
37 0.4803516 0.32998820 0.023073412    0.45   0.14      0.41
38 0.7198438 0.25439056 0.110127777    0.17   0.38      0.45
39 0.6983594 0.26749124 0.117697472    0.17   0.38      0.45
40 0.5998438 0.23266279 0.077872538    0.27   0.34      0.39
41 0.7837891 0.01680482 0.175108129    0.05   0.46      0.49
42 0.7291016 0.10876136 0.137196860    0.12   0.49      0.39
43 0.5294922 0.37931001 0.029602692    0.40   0.18      0.42
44 0.8203125 0.02553663 0.190832843    0.03   0.50      0.47
45 0.7237500 0.24005601 0.107260589    0.15   0.34      0.51
46 0.7093359 0.20046715 0.121184679    0.12   0.45      0.43
47 0.7435938 0.40658643 0.096616568    0.11   0.37      0.52
48 0.4380078 0.44592034 0.004020266    0.54   0.04      0.42
49 0.6635937 0.23936786 0.104181583    0.15   0.43      0.42
50 0.5816797 0.14579651 0.091946566    0.22   0.43      0.35
