   prop.aneu prob.meio  prob.mito euploid mosaic aneuploid
1  0.4637500 0.3588051 0.01783088    0.43   0.17      0.40
2  0.6435937 0.4542677 0.04323635    0.34   0.16      0.50
3  0.5512500 0.4647126 0.02213702    0.40   0.11      0.49
4  0.5336328 0.3395765 0.03838337    0.32   0.26      0.42
5  0.5549609 0.4077814 0.01937385    0.39   0.11      0.50
6  0.5133984 0.5126842 0.01090282    0.45   0.08      0.47
7  0.4120313 0.4218535 0.01924583    0.47   0.19      0.34
8  0.4394531 0.3896757 0.01517286    0.49   0.14      0.37
9  0.4858594 0.3155710 0.03475272    0.38   0.25      0.37
10 0.6591797 0.3685914 0.07108132    0.26   0.26      0.48
