   prop.aneu prob.meio  prob.mito euploid mosaic aneuploid
1  0.4462109 0.3411527 0.01853090    0.49   0.15      0.36
2  0.4450781 0.3122257 0.02660188    0.45   0.19      0.36
3  0.3898047 0.2595722 0.01112488    0.52   0.15      0.33
4  0.5530859 0.3833163 0.03846849    0.34   0.24      0.42
5  0.6143359 0.4656718 0.03927604    0.24   0.26      0.50
6  0.5634766 0.2803324 0.05039558    0.35   0.23      0.42
7  0.6502344 0.4389538 0.04761233    0.26   0.22      0.52
8  0.5411328 0.4427319 0.02847709    0.41   0.17      0.42
9  0.6959766 0.4399472 0.07614758    0.24   0.26      0.50
10 0.5467188 0.4444521 0.01638821    0.36   0.13      0.51
