   prop.aneu prob.meio   prob.mito euploid mosaic aneuploid
1  0.6113281 0.4299605 0.058070372    0.31   0.27      0.42
2  0.6577734 0.5643507 0.067404430    0.25   0.25      0.50
3  0.5538281 0.3919760 0.042621799    0.31   0.28      0.41
4  0.7415625 0.5360053 0.070294966    0.16   0.27      0.57
5  0.7581250 0.6283541 0.073509251    0.12   0.28      0.60
6  0.5797656 0.4085691 0.037176107    0.27   0.25      0.48
7  0.3367578 0.2740821 0.018746533    0.54   0.22      0.24
8  0.7696875 0.2345943 0.149024854    0.12   0.34      0.54
9  0.6802344 0.6735577 0.027403713    0.28   0.11      0.61
10 0.7276172 0.4000963 0.105728390    0.08   0.35      0.57
11 0.2828516 0.1778130 0.013294242    0.68   0.09      0.23
12 0.7998437 0.4785693 0.111519111    0.10   0.30      0.60
13 0.7563672 0.4184507 0.096915564    0.15   0.26      0.59
14 0.7639844 0.4020511 0.087283230    0.10   0.27      0.63
15 0.3301172 0.1963584 0.017099009    0.59   0.14      0.27
16 0.7259766 0.3230914 0.109212987    0.08   0.34      0.58
17 0.6001562 0.2871672 0.081174901    0.29   0.35      0.36
18 0.7969141 0.4101254 0.121771085    0.08   0.32      0.60
19 0.4342969 0.3955792 0.020568284    0.45   0.20      0.35
20 0.7802734 0.6734185 0.085874511    0.12   0.24      0.64
21 0.3415625 0.3235943 0.006204123    0.63   0.06      0.31
22 0.7600391 0.5677187 0.055235564    0.19   0.17      0.64
23 0.7617578 0.5296732 0.081508934    0.13   0.25      0.62
24 0.6991797 0.4696634 0.062474612    0.19   0.27      0.54
25 0.4978125 0.2351766 0.047819878    0.35   0.36      0.29
26 0.6788281 0.1932883 0.107070948    0.21   0.33      0.46
27 0.5701953 0.4972883 0.008697749    0.37   0.09      0.54
28 0.4819141 0.3410364 0.011545020    0.47   0.10      0.43
29 0.4048438 0.2322944 0.029839881    0.43   0.27      0.30
30 0.6365625 0.1452779 0.101734608    0.18   0.32      0.50
31 0.3251172 0.2936987 0.003755566    0.66   0.04      0.30
32 0.5125391 0.3895189 0.005031372    0.44   0.06      0.50
33 0.6464844 0.3950698 0.063642608    0.17   0.35      0.48
34 0.7705078 0.6166797 0.069288041    0.13   0.24      0.63
35 0.5988281 0.3035222 0.078785100    0.23   0.39      0.38
36 0.3403516 0.3050985 0.013009095    0.59   0.12      0.29
37 0.3906641 0.3215179 0.020410100    0.54   0.15      0.31
38 0.5525391 0.1244803 0.082520974    0.28   0.36      0.36
39 0.7083594 0.5348550 0.078325178    0.19   0.24      0.57
40 0.6718750 0.2507384 0.114063834    0.20   0.35      0.45
41 0.4830469 0.1815604 0.050721806    0.42   0.29      0.29
42 0.7933594 0.3529979 0.135678022    0.09   0.31      0.60
43 0.4557813 0.2997775 0.044025271    0.44   0.25      0.31
44 0.6362109 0.5257000 0.034996085    0.27   0.18      0.55
45 0.5732812 0.5873672 0.009718166    0.42   0.03      0.55
46 0.6292969 0.3707899 0.072349993    0.24   0.34      0.42
47 0.6082422 0.3846931 0.056171657    0.25   0.33      0.42
48 0.7010937 0.2022765 0.120867564    0.16   0.38      0.46
49 0.5051562 0.2906923 0.041933545    0.48   0.17      0.35
50 0.6884766 0.4921788 0.065475092    0.14   0.34      0.52
