   prop.aneu prob.meio  prob.mito euploid mosaic aneuploid
1  0.6315234 0.3867361 0.06377940    0.27   0.23      0.50
2  0.5972266 0.3335437 0.04495656    0.30   0.23      0.47
3  0.6230859 0.4568360 0.05108659    0.32   0.20      0.48
4  0.4225391 0.3638207 0.01511892    0.46   0.17      0.37
5  0.6328125 0.3583691 0.04674106    0.30   0.18      0.52
6  0.5462891 0.3119820 0.04563778    0.39   0.23      0.38
7  0.4571875 0.3962358 0.01101178    0.48   0.09      0.43
8  0.6140625 0.5014648 0.04147943    0.32   0.19      0.49
9  0.6659766 0.3866353 0.07567994    0.26   0.26      0.48
10 0.5421484 0.4606678 0.01621575    0.39   0.13      0.48
