   prop.aneu prob.meio  prob.mito euploid mosaic aneuploid
1  0.4878125 0.3060244 0.03393818    0.38   0.23      0.39
2  0.5617578 0.4480720 0.02434186    0.39   0.13      0.48
3  0.4870703 0.3863989 0.02165448    0.47   0.11      0.42
4  0.5010938 0.3881023 0.02595505    0.46   0.14      0.40
5  0.5680469 0.4129109 0.05453056    0.33   0.27      0.40
6  0.5693359 0.3869290 0.01752110    0.39   0.10      0.51
7  0.5253906 0.2158683 0.05908774    0.36   0.27      0.37
8  0.5583984 0.4888106 0.02818870    0.30   0.23      0.47
9  0.6042969 0.4893167 0.04038793    0.33   0.15      0.52
10 0.4817578 0.3163826 0.02675818    0.36   0.25      0.39
