   prop.aneu  prob.meio   prob.mito euploid mosaic aneuploid
1  0.6324609 0.63980919 0.019891610    0.28   0.15      0.57
2  0.7682813 0.56931395 0.092252002    0.11   0.30      0.59
3  0.4281250 0.16905626 0.045483581    0.40   0.34      0.26
4  0.7848437 0.35940417 0.129657315    0.06   0.38      0.56
5  0.7363281 0.50029781 0.077226567    0.13   0.30      0.57
6  0.7690234 0.43979604 0.097966409    0.12   0.32      0.56
7  0.7757031 0.26258735 0.143538392    0.12   0.35      0.53
8  0.8133984 0.41482956 0.132649360    0.10   0.26      0.64
9  0.8366406 0.45873609 0.149325033    0.06   0.30      0.64
10 0.2817969 0.18598804 0.009522724    0.62   0.16      0.22
11 0.7067187 0.51478743 0.057491597    0.22   0.16      0.62
12 0.7437891 0.45218772 0.070770914    0.16   0.19      0.65
13 0.7526563 0.13660064 0.135285299    0.12   0.40      0.48
14 0.3366016 0.24014134 0.011482230    0.59   0.14      0.27
15 0.6211328 0.56194288 0.032130311    0.28   0.18      0.54
16 0.8201172 0.25524527 0.170192138    0.05   0.36      0.59
17 0.7206641 0.38992665 0.080701732    0.13   0.35      0.52
18 0.6611719 0.48952909 0.033723289    0.20   0.20      0.60
19 0.8594922 0.38779478 0.154532125    0.06   0.34      0.60
20 0.5750391 0.29707261 0.059336174    0.22   0.35      0.43
21 0.7826172 0.24367624 0.138827810    0.09   0.40      0.51
22 0.7716797 0.46224207 0.085921318    0.10   0.27      0.63
23 0.5159766 0.36422317 0.043356164    0.31   0.33      0.36
24 0.4453516 0.38636599 0.016769859    0.49   0.13      0.38
25 0.3983984 0.31288683 0.021070701    0.53   0.17      0.30
26 0.8046094 0.32551789 0.134275792    0.09   0.35      0.56
27 0.5545703 0.50548749 0.017544310    0.37   0.12      0.51
28 0.5328125 0.36595562 0.041424945    0.36   0.20      0.44
29 0.8622266 0.14569344 0.211790016    0.06   0.37      0.57
30 0.6570312 0.60331566 0.018794133    0.33   0.06      0.61
31 0.7438672 0.76668998 0.037262397    0.20   0.14      0.66
32 0.4189453 0.15914662 0.047336983    0.48   0.25      0.27
33 0.8017969 0.49621401 0.108498677    0.14   0.25      0.61
34 0.7187891 0.54398621 0.052591281    0.21   0.14      0.65
35 0.4122656 0.41489535 0.020228056    0.49   0.14      0.37
36 0.4446094 0.32021489 0.027030183    0.46   0.20      0.34
37 0.5617578 0.25947503 0.051942466    0.39   0.26      0.35
38 0.6789453 0.52196964 0.043732246    0.26   0.16      0.58
39 0.6732422 0.38273853 0.066305681    0.21   0.28      0.51
40 0.7666797 0.49675093 0.094161005    0.13   0.31      0.56
41 0.7326563 0.60970997 0.051693499    0.17   0.17      0.66
42 0.7405078 0.37645614 0.092810080    0.12   0.33      0.55
43 0.7584766 0.24385704 0.127028008    0.12   0.42      0.46
44 0.7651953 0.08698319 0.143442838    0.11   0.39      0.50
45 0.8023047 0.56293665 0.107270814    0.08   0.28      0.64
46 0.7923047 0.38795634 0.117622238    0.13   0.30      0.57
47 0.6703906 0.44254703 0.058007910    0.24   0.21      0.55
48 0.7633203 0.37703761 0.105265970    0.13   0.34      0.53
49 0.7583594 0.39522266 0.117132694    0.09   0.35      0.56
50 0.4664844 0.35013540 0.009105809    0.47   0.10      0.43
