   prop.aneu prob.meio   prob.mito euploid mosaic aneuploid
1  0.4725000 0.4285563 0.018707763    0.44   0.14      0.42
2  0.6334766 0.5538309 0.034720302    0.34   0.10      0.56
3  0.5142578 0.4804441 0.013338285    0.47   0.06      0.47
4  0.6924219 0.4545165 0.059175060    0.21   0.22      0.57
5  0.7355078 0.5764774 0.064784175    0.15   0.22      0.63
6  0.7153516 0.5949730 0.053832612    0.22   0.13      0.65
7  0.6889453 0.2356356 0.103043949    0.22   0.29      0.49
8  0.7757031 0.3053864 0.116900255    0.09   0.38      0.53
9  0.7616016 0.4278390 0.111817817    0.18   0.25      0.57
10 0.7540234 0.1931301 0.130820745    0.10   0.39      0.51
11 0.7719141 0.5244794 0.110839840    0.08   0.33      0.59
12 0.6319141 0.4015821 0.054362197    0.22   0.30      0.48
13 0.5818359 0.4379327 0.040656541    0.31   0.22      0.47
14 0.5740234 0.4578383 0.021277793    0.32   0.14      0.54
15 0.6226953 0.3046096 0.072035380    0.21   0.38      0.41
16 0.7508594 0.1724419 0.126022538    0.16   0.33      0.51
17 0.3838281 0.2977357 0.010580231    0.55   0.13      0.32
18 0.5416797 0.3208274 0.051876911    0.32   0.33      0.35
19 0.7359766 0.3797407 0.115891892    0.17   0.30      0.53
20 0.8075391 0.5193299 0.117864504    0.08   0.34      0.58
21 0.4170703 0.2393874 0.035233433    0.47   0.28      0.25
22 0.6618750 0.2970394 0.088076332    0.22   0.30      0.48
23 0.6878125 0.2302524 0.104344818    0.19   0.37      0.44
24 0.4393359 0.4130352 0.024761022    0.48   0.16      0.36
25 0.6070313 0.6079529 0.008553133    0.38   0.04      0.58
26 0.5466016 0.3662500 0.040381606    0.30   0.28      0.42
27 0.5466406 0.3624789 0.041136573    0.32   0.28      0.40
28 0.7327734 0.5369517 0.064526467    0.23   0.19      0.58
29 0.5562891 0.4996725 0.007613921    0.42   0.04      0.54
30 0.7933984 0.4578197 0.113414776    0.15   0.25      0.60
31 0.3103516 0.2520191 0.017063280    0.57   0.20      0.23
32 0.7427734 0.4009803 0.108160322    0.10   0.36      0.54
33 0.7240625 0.5225944 0.059337884    0.28   0.16      0.56
34 0.5610547 0.4314388 0.036741717    0.33   0.26      0.41
35 0.6869531 0.4820733 0.040920068    0.24   0.20      0.56
36 0.7805469 0.3666445 0.106478983    0.09   0.34      0.57
37 0.5001953 0.3203392 0.027426325    0.42   0.21      0.37
38 0.4919141 0.5575285 0.006534767    0.51   0.03      0.46
39 0.4371875 0.2470650 0.033405737    0.45   0.23      0.32
40 0.7422656 0.4083978 0.089491068    0.16   0.23      0.61
41 0.5787891 0.3269463 0.069039956    0.26   0.32      0.42
42 0.6833203 0.5637431 0.045992822    0.22   0.19      0.59
43 0.6675391 0.3539152 0.086128480    0.26   0.29      0.45
44 0.5484375 0.3109387 0.038193054    0.33   0.26      0.41
45 0.4519531 0.2728996 0.042935618    0.37   0.33      0.30
46 0.5111719 0.2148242 0.056394913    0.36   0.33      0.31
47 0.7248828 0.5125587 0.087559744    0.14   0.27      0.59
48 0.5737109 0.1580561 0.080187485    0.31   0.33      0.36
49 0.6480078 0.2770435 0.076923620    0.20   0.34      0.46
50 0.6583984 0.1783110 0.097852781    0.24   0.37      0.39
