   prop.aneu prob.meio   prob.mito euploid mosaic aneuploid
1  0.7546484 0.2912539 0.115379555    0.13   0.35      0.52
2  0.7584766 0.5116173 0.073911365    0.16   0.23      0.61
3  0.5890625 0.4450327 0.024860546    0.38   0.08      0.54
4  0.4226953 0.1184463 0.046752007    0.49   0.28      0.23
5  0.8072656 0.4095470 0.122282025    0.13   0.25      0.62
6  0.6391406 0.5400010 0.034525467    0.31   0.16      0.53
7  0.7135547 0.2539992 0.104977394    0.14   0.36      0.50
8  0.6053125 0.1637782 0.082366670    0.22   0.36      0.42
9  0.5988281 0.2701115 0.071173640    0.24   0.37      0.39
10 0.7889453 0.3464808 0.125345476    0.13   0.33      0.54
11 0.5541797 0.1913285 0.070457348    0.27   0.34      0.39
12 0.7116797 0.5442403 0.073017060    0.19   0.27      0.54
13 0.4482813 0.2412397 0.040034924    0.43   0.23      0.34
14 0.7920312 0.4283870 0.113500603    0.17   0.24      0.59
15 0.3725781 0.4283357 0.004810679    0.64   0.00      0.36
16 0.7391406 0.3591905 0.099394912    0.11   0.34      0.55
17 0.4952344 0.3912831 0.037741157    0.45   0.16      0.39
18 0.7051563 0.4914884 0.064560500    0.14   0.33      0.53
19 0.7184375 0.3476819 0.093411622    0.20   0.29      0.51
20 0.8180078 0.3748346 0.129435131    0.11   0.29      0.60
21 0.7880469 0.1368796 0.164566988    0.08   0.39      0.53
22 0.7886328 0.3731483 0.118338740    0.09   0.29      0.62
23 0.5509766 0.4895671 0.025796990    0.37   0.13      0.50
24 0.8070312 0.5913141 0.112005140    0.12   0.24      0.64
25 0.4446484 0.3663563 0.035649842    0.41   0.27      0.32
26 0.7906641 0.6080750 0.079718500    0.16   0.20      0.64
27 0.6886328 0.4340771 0.080534446    0.17   0.27      0.56
28 0.4924609 0.5593224 0.017401072    0.41   0.16      0.43
29 0.7819531 0.4526170 0.096957349    0.13   0.22      0.65
30 0.6555859 0.6610350 0.009422085    0.29   0.09      0.62
31 0.5812891 0.4507937 0.040954246    0.33   0.21      0.46
32 0.5506250 0.3690320 0.041365787    0.32   0.26      0.42
33 0.6430078 0.5476430 0.034925430    0.30   0.16      0.54
34 0.6166016 0.5194051 0.012417811    0.34   0.08      0.58
35 0.8067188 0.4527467 0.113793276    0.12   0.27      0.61
36 0.7582031 0.2415396 0.110077760    0.11   0.35      0.54
37 0.7230469 0.1356554 0.122145937    0.13   0.39      0.48
38 0.3783203 0.1942154 0.031075726    0.43   0.29      0.28
39 0.7448438 0.4514604 0.092255922    0.11   0.36      0.53
40 0.6510156 0.2333291 0.104009156    0.18   0.41      0.41
41 0.4355078 0.2475747 0.029405309    0.49   0.21      0.30
42 0.6409375 0.3714039 0.060563294    0.22   0.26      0.52
43 0.6544531 0.2753415 0.075428122    0.27   0.25      0.48
44 0.6440234 0.2089845 0.099389170    0.17   0.40      0.43
45 0.5464844 0.5477568 0.024550735    0.36   0.16      0.48
46 0.5322266 0.2396333 0.069023854    0.31   0.36      0.33
47 0.6722656 0.5892133 0.039848085    0.30   0.09      0.61
48 0.7544922 0.4978502 0.082565364    0.18   0.21      0.61
49 0.4965234 0.4540624 0.030187455    0.46   0.16      0.38
50 0.6572656 0.5644340 0.039097037    0.24   0.18      0.58
