   prop.aneu prob.meio   prob.mito euploid mosaic aneuploid
1  0.4803516 0.4182508 0.012059461    0.50   0.08      0.42
2  0.7509375 0.2454086 0.119955823    0.10   0.36      0.54
3  0.6932031 0.5340520 0.056280483    0.23   0.21      0.56
4  0.6018750 0.5047698 0.024400420    0.35   0.11      0.54
5  0.5052344 0.4494877 0.027971952    0.39   0.19      0.42
6  0.6165234 0.5386289 0.040656661    0.28   0.22      0.50
7  0.7597266 0.4683456 0.080339053    0.19   0.22      0.59
8  0.5802344 0.5752508 0.010899109    0.38   0.06      0.56
9  0.3985547 0.2783895 0.030102439    0.46   0.23      0.31
10 0.6746484 0.2152606 0.111489207    0.15   0.36      0.49
11 0.6089844 0.3355892 0.058771156    0.24   0.34      0.42
12 0.7576953 0.3105467 0.131171850    0.10   0.35      0.55
13 0.3872266 0.3806586 0.005951391    0.60   0.04      0.36
14 0.5783203 0.4788933 0.047891300    0.34   0.23      0.43
15 0.6373047 0.4535298 0.043712891    0.28   0.16      0.56
16 0.4951563 0.2830545 0.050010392    0.39   0.25      0.36
17 0.5694531 0.4287550 0.028986172    0.37   0.14      0.49
18 0.7243750 0.3265060 0.116322934    0.16   0.32      0.52
19 0.3516016 0.1978457 0.023742587    0.57   0.19      0.24
20 0.6007422 0.2123772 0.079317116    0.24   0.36      0.40
21 0.4587891 0.5375734 0.018260584    0.44   0.16      0.40
22 0.4824609 0.4325580 0.028518261    0.37   0.25      0.38
23 0.4520703 0.4295395 0.003039625    0.52   0.04      0.44
24 0.7352734 0.3435537 0.115951343    0.09   0.34      0.57
25 0.6909375 0.2985974 0.094320140    0.18   0.37      0.45
26 0.5912891 0.2771824 0.077516922    0.31   0.30      0.39
27 0.6571484 0.3121032 0.065169368    0.27   0.23      0.50
28 0.6158594 0.4241612 0.061474730    0.23   0.30      0.47
29 0.6579297 0.5328763 0.038938167    0.30   0.13      0.57
30 0.7050391 0.5809415 0.052440725    0.21   0.18      0.61
31 0.6787891 0.5271065 0.080519159    0.17   0.34      0.49
32 0.8076953 0.4942213 0.134478354    0.12   0.26      0.62
33 0.7664453 0.4077787 0.097485241    0.11   0.29      0.60
34 0.6476953 0.3220448 0.073821540    0.22   0.31      0.47
35 0.5919141 0.3697112 0.040647420    0.28   0.25      0.47
36 0.7469922 0.4236407 0.098454305    0.10   0.35      0.55
37 0.4079687 0.2044613 0.025569179    0.49   0.20      0.31
38 0.6566406 0.2688526 0.081009054    0.16   0.37      0.47
39 0.6808203 0.2723836 0.087349331    0.21   0.28      0.51
40 0.6671094 0.5392311 0.052350679    0.20   0.26      0.54
41 0.4557813 0.4378834 0.006906779    0.53   0.05      0.42
42 0.5143750 0.4636869 0.004461489    0.44   0.06      0.50
43 0.8259375 0.2283159 0.172892793    0.09   0.34      0.57
44 0.4007031 0.2959109 0.019202247    0.49   0.21      0.30
45 0.5828125 0.4042456 0.052984015    0.34   0.21      0.45
46 0.5152344 0.4102583 0.034744886    0.45   0.14      0.41
47 0.6235937 0.2232310 0.090692960    0.24   0.37      0.39
48 0.4911328 0.4739513 0.011776166    0.49   0.05      0.46
49 0.7088672 0.5997519 0.049965892    0.14   0.23      0.63
50 0.7550781 0.4022626 0.079273810    0.18   0.30      0.52
