   prop.aneu prob.meio  prob.mito euploid mosaic aneuploid
1  0.4806641 0.4130907 0.00835096    0.48   0.07      0.45
2  0.6900000 0.3957093 0.08436688    0.22   0.28      0.50
3  0.5917187 0.4299292 0.03697529    0.28   0.24      0.48
4  0.4233594 0.2399259 0.02051860    0.45   0.20      0.35
5  0.6048047 0.5127577 0.02849223    0.30   0.17      0.53
6  0.6311719 0.4372266 0.05783378    0.25   0.28      0.47
7  0.6386719 0.3990903 0.05421269    0.26   0.22      0.52
8  0.5553516 0.4404488 0.04714193    0.33   0.28      0.39
9  0.4592188 0.2797676 0.02655614    0.45   0.19      0.36
10 0.5451563 0.4309457 0.03255211    0.34   0.22      0.44
