   prop.aneu prob.meio   prob.mito euploid mosaic aneuploid
1  0.7221094 0.6265213 0.060110722    0.18   0.19      0.63
2  0.7070312 0.4697472 0.066638107    0.20   0.28      0.52
3  0.6827734 0.2621109 0.089723966    0.20   0.37      0.43
4  0.4080078 0.2599004 0.011386163    0.54   0.11      0.35
5  0.7407812 0.5533712 0.075687453    0.14   0.24      0.62
6  0.4682812 0.2673196 0.034470260    0.42   0.21      0.37
7  0.5093750 0.4276939 0.011370372    0.40   0.14      0.46
8  0.6164453 0.3273607 0.083711990    0.25   0.33      0.42
9  0.7573828 0.3045349 0.125610567    0.12   0.28      0.60
10 0.6276563 0.5338422 0.013593270    0.31   0.10      0.59
11 0.7214844 0.5855476 0.066734967    0.21   0.20      0.59
12 0.5533203 0.5702302 0.018010494    0.40   0.08      0.52
13 0.6823438 0.4434511 0.090493836    0.25   0.29      0.46
14 0.3055078 0.2619146 0.013527464    0.63   0.13      0.24
15 0.6064063 0.1506122 0.081950057    0.24   0.33      0.43
16 0.5361719 0.4695308 0.018379561    0.41   0.10      0.49
17 0.5781250 0.3491899 0.067929040    0.26   0.38      0.36
18 0.7672656 0.4039673 0.104211055    0.11   0.32      0.57
19 0.4245313 0.3018081 0.031412782    0.43   0.26      0.31
20 0.4363281 0.2511013 0.038824877    0.48   0.24      0.28
21 0.7492578 0.1092972 0.143520995    0.12   0.40      0.48
22 0.8287500 0.4883942 0.146573112    0.10   0.28      0.62
23 0.4360938 0.3211023 0.032099165    0.49   0.21      0.30
24 0.5936719 0.2756813 0.066149146    0.23   0.40      0.37
25 0.5699219 0.4070753 0.038017990    0.37   0.20      0.43
26 0.6043750 0.4606761 0.045062518    0.29   0.26      0.45
27 0.5671875 0.3492189 0.052187896    0.34   0.25      0.41
28 0.2989844 0.2924121 0.001706023    0.68   0.03      0.29
29 0.4858984 0.4176195 0.024635616    0.43   0.17      0.40
30 0.6847656 0.4286327 0.061643945    0.22   0.24      0.54
31 0.7142578 0.4035745 0.081441726    0.20   0.24      0.56
32 0.6133203 0.4593352 0.042217941    0.28   0.20      0.52
33 0.7111328 0.2621341 0.103815119    0.15   0.40      0.45
34 0.7382422 0.5022337 0.087722398    0.16   0.32      0.52
35 0.6208594 0.2092978 0.084105520    0.28   0.38      0.34
36 0.5128906 0.3089353 0.040270953    0.40   0.21      0.39
37 0.7421094 0.2263045 0.131016221    0.11   0.40      0.49
38 0.6294531 0.3315258 0.069654123    0.27   0.30      0.43
39 0.7464453 0.1838003 0.135216099    0.13   0.40      0.47
40 0.4978906 0.4281451 0.020855907    0.44   0.13      0.43
41 0.7652344 0.1721637 0.142332624    0.12   0.40      0.48
42 0.7531250 0.4805838 0.094413387    0.13   0.27      0.60
43 0.6835156 0.3321752 0.077294362    0.24   0.21      0.55
44 0.6597266 0.3895485 0.089664013    0.22   0.35      0.43
45 0.4850391 0.2717938 0.044260160    0.36   0.31      0.33
46 0.6827344 0.3595365 0.088138811    0.23   0.34      0.43
47 0.2664453 0.2691119 0.006877747    0.69   0.08      0.23
48 0.5815625 0.5932805 0.002670935    0.41   0.02      0.57
49 0.4896484 0.2714649 0.010072917    0.49   0.07      0.44
50 0.4393750 0.3115701 0.025776457    0.44   0.21      0.35
