   prop.aneu prob.meio   prob.mito euploid mosaic aneuploid
1  0.5378125 0.4284496 0.054294395    0.35   0.27      0.38
2  0.7350000 0.3956653 0.094628852    0.17   0.27      0.56
3  0.4915234 0.1014633 0.076546272    0.25   0.39      0.36
4  0.7503516 0.4098048 0.097205441    0.16   0.29      0.55
5  0.4049219 0.3442274 0.007767532    0.58   0.05      0.37
6  0.4851172 0.4871918 0.016105147    0.47   0.11      0.42
7  0.4327344 0.2238660 0.035593919    0.44   0.26      0.30
8  0.6667578 0.5929369 0.029684643    0.33   0.10      0.57
9  0.4821484 0.5011740 0.007648473    0.51   0.03      0.46
10 0.4071484 0.4310031 0.002990874    0.58   0.02      0.40
11 0.4788672 0.3144720 0.037662935    0.42   0.23      0.35
12 0.7370703 0.3222964 0.104375640    0.17   0.33      0.50
13 0.8160156 0.3981345 0.115113259    0.10   0.27      0.63
14 0.3672656 0.1501291 0.027816064    0.57   0.21      0.22
15 0.5469922 0.2726667 0.059285568    0.25   0.34      0.41
16 0.7735937 0.5130385 0.094795338    0.11   0.30      0.59
17 0.6747266 0.4588781 0.060422289    0.23   0.26      0.51
18 0.5975781 0.5568273 0.004158078    0.34   0.07      0.59
19 0.3798828 0.2521884 0.010383856    0.54   0.09      0.37
20 0.7004687 0.5065943 0.058849586    0.18   0.24      0.58
21 0.5582031 0.2991610 0.063740286    0.37   0.26      0.37
22 0.7716797 0.3449305 0.135593807    0.08   0.36      0.56
23 0.4483984 0.1604453 0.055885273    0.38   0.34      0.28
24 0.7775000 0.5205026 0.087636328    0.15   0.22      0.63
25 0.7687500 0.4278858 0.110165801    0.12   0.33      0.55
26 0.6336328 0.3307527 0.063643514    0.22   0.34      0.44
27 0.5861328 0.4253622 0.033285512    0.31   0.22      0.47
28 0.5446094 0.4603047 0.011211800    0.39   0.10      0.51
29 0.7128906 0.3016289 0.120480013    0.15   0.38      0.47
30 0.6818359 0.2309703 0.102944939    0.18   0.39      0.43
31 0.7682031 0.3826775 0.112769715    0.12   0.31      0.57
32 0.6844922 0.4821191 0.057768038    0.18   0.26      0.56
33 0.4794922 0.4672850 0.003073515    0.52   0.01      0.47
34 0.6375391 0.4987439 0.054050388    0.27   0.22      0.51
35 0.3643359 0.1962754 0.024266726    0.51   0.23      0.26
36 0.4418359 0.2850230 0.033755451    0.45   0.25      0.30
37 0.7762891 0.4268132 0.105667152    0.09   0.34      0.57
38 0.7812500 0.3726057 0.125012627    0.09   0.34      0.57
39 0.6407812 0.2615704 0.086922307    0.18   0.40      0.42
40 0.7339844 0.5769706 0.078083935    0.15   0.27      0.58
41 0.5020703 0.4208736 0.001143517    0.50   0.00      0.50
42 0.7159375 0.3825650 0.091214706    0.12   0.29      0.59
43 0.2762891 0.1418817 0.007315394    0.67   0.09      0.24
44 0.2926563 0.1289664 0.020670728    0.63   0.16      0.21
45 0.6764844 0.2776846 0.095791779    0.18   0.40      0.42
46 0.4811328 0.4524087 0.015945173    0.44   0.15      0.41
47 0.8037109 0.5176250 0.115394491    0.11   0.28      0.61
48 0.7081250 0.4602538 0.072389395    0.16   0.24      0.60
49 0.6710547 0.2325860 0.102096315    0.21   0.37      0.42
50 0.7594531 0.3652536 0.102995346    0.10   0.37      0.53
