   prop.aneu prob.meio   prob.mito euploid mosaic aneuploid
1  0.6143359 0.4755887 0.047326851    0.29   0.20      0.51
2  0.5376953 0.4808932 0.025162968    0.38   0.15      0.47
3  0.6644141 0.3701518 0.078936895    0.20   0.29      0.51
4  0.4700000 0.4135404 0.013622720    0.43   0.16      0.41
5  0.4776953 0.4295556 0.009540374    0.44   0.11      0.45
6  0.5463672 0.3764709 0.030704377    0.43   0.14      0.43
7  0.6801172 0.4243598 0.057265444    0.25   0.20      0.55
8  0.5513672 0.2127592 0.056217806    0.27   0.29      0.44
9  0.4789453 0.3710048 0.030141650    0.45   0.17      0.38
10 0.6432813 0.4883476 0.038641331    0.23   0.23      0.54
