   prop.aneu  prob.meio   prob.mito euploid mosaic aneuploid
1  0.4479688 0.38869835 0.025971836    0.49   0.14      0.37
2  0.7195312 0.15420388 0.131700390    0.12   0.38      0.50
3  0.5290234 0.49153480 0.008541741    0.48   0.02      0.50
4  0.6193359 0.44739054 0.059937070    0.21   0.31      0.48
5  0.4580469 0.45419682 0.002380186    0.55   0.00      0.45
6  0.7542188 0.32110276 0.111991425    0.12   0.32      0.56
7  0.6481641 0.61160338 0.008756559    0.31   0.07      0.62
8  0.8284766 0.31833274 0.150810005    0.08   0.32      0.60
9  0.7073047 0.33877349 0.094375863    0.14   0.35      0.51
10 0.7143359 0.43107317 0.081689986    0.19   0.22      0.59
11 0.7067187 0.53618011 0.053116155    0.25   0.21      0.54
12 0.7417969 0.33454867 0.120422949    0.10   0.35      0.55
13 0.7373437 0.25777425 0.131028560    0.12   0.39      0.49
14 0.7939063 0.33770843 0.143492203    0.12   0.35      0.53
15 0.3289063 0.34823241 0.002785593    0.67   0.01      0.32
16 0.7786328 0.44008237 0.095971093    0.15   0.25      0.60
17 0.6395703 0.54437474 0.013051336    0.31   0.08      0.61
18 0.4179688 0.19785590 0.030859897    0.48   0.25      0.27
19 0.5090234 0.29576037 0.053355866    0.27   0.39      0.34
20 0.5614844 0.32619203 0.053303557    0.27   0.29      0.44
21 0.5889844 0.22358848 0.076032818    0.24   0.40      0.36
22 0.4798047 0.20119001 0.044983361    0.37   0.29      0.34
23 0.7809766 0.31198589 0.139243550    0.11   0.39      0.50
24 0.3264063 0.15258128 0.026261484    0.56   0.19      0.25
25 0.7059766 0.07317912 0.135033725    0.14   0.40      0.46
26 0.6566406 0.11722620 0.104414821    0.21   0.39      0.40
27 0.6962891 0.24217213 0.104439577    0.16   0.33      0.51
28 0.7509375 0.54369111 0.073921553    0.16   0.23      0.61
29 0.3482031 0.28910745 0.020639427    0.57   0.18      0.25
30 0.7663672 0.40559416 0.103598837    0.15   0.23      0.62
31 0.7901563 0.41581688 0.126683771    0.11   0.39      0.50
32 0.7415234 0.46911882 0.094368495    0.10   0.37      0.53
33 0.7655078 0.52463227 0.099892287    0.15   0.31      0.54
34 0.6100781 0.40143048 0.042167918    0.25   0.24      0.51
35 0.4000000 0.18790696 0.040704404    0.34   0.35      0.31
36 0.3693750 0.36297266 0.009976275    0.51   0.15      0.34
37 0.5844531 0.59291846 0.004351933    0.40   0.04      0.56
38 0.7167578 0.27863216 0.097089764    0.19   0.31      0.50
39 0.6910937 0.33709854 0.092670781    0.25   0.26      0.49
40 0.6756641 0.53999614 0.036143355    0.25   0.15      0.60
41 0.7779297 0.44607066 0.110805469    0.11   0.31      0.58
42 0.5803906 0.29868853 0.087197172    0.25   0.39      0.36
43 0.6742969 0.38574848 0.070870370    0.21   0.28      0.51
44 0.5097656 0.46794769 0.022506455    0.40   0.17      0.43
45 0.7503516 0.28599186 0.139869965    0.09   0.38      0.53
46 0.5173047 0.34392903 0.028926030    0.41   0.15      0.44
47 0.7885937 0.39201185 0.123340491    0.11   0.33      0.56
48 0.7153125 0.17878141 0.125351982    0.14   0.36      0.50
49 0.6342188 0.29049842 0.064231751    0.22   0.29      0.49
50 0.6651172 0.66023966 0.045550206    0.19   0.25      0.56
