   prop.aneu prob.meio   prob.mito euploid mosaic aneuploid
1  0.5706250 0.4371688 0.027002617    0.35   0.17      0.48
2  0.6937500 0.3636690 0.096681609    0.24   0.30      0.46
3  0.7411719 0.4807240 0.096203460    0.15   0.35      0.50
4  0.2719922 0.2601466 0.003455125    0.71   0.03      0.26
5  0.5439063 0.3040867 0.037868767    0.35   0.24      0.41
6  0.6174219 0.4633511 0.052590602    0.30   0.19      0.51
7  0.5108594 0.5176840 0.002777789    0.49   0.01      0.50
8  0.6665234 0.5587362 0.037960037    0.24   0.17      0.59
9  0.7952734 0.3189707 0.167443866    0.10   0.38      0.52
10 0.7546094 0.5620680 0.057546625    0.15   0.20      0.65
11 0.6336328 0.5331674 0.041950478    0.24   0.22      0.54
12 0.4847656 0.2420959 0.040326801    0.44   0.25      0.31
13 0.7234766 0.5153647 0.058017098    0.15   0.26      0.59
14 0.6890234 0.4348438 0.068358529    0.13   0.31      0.56
15 0.5572266 0.4431842 0.032495363    0.35   0.18      0.47
16 0.3496484 0.2849434 0.017872358    0.60   0.15      0.25
17 0.7307813 0.3455719 0.108843275    0.15   0.34      0.51
18 0.7646875 0.5524467 0.074443737    0.16   0.19      0.65
19 0.6267578 0.5091233 0.023334520    0.33   0.10      0.57
20 0.6251562 0.3222496 0.073290090    0.25   0.31      0.44
21 0.7012500 0.5148212 0.059540622    0.19   0.23      0.58
22 0.6192969 0.5862911 0.017098299    0.30   0.13      0.57
23 0.3226562 0.2146414 0.019118869    0.55   0.22      0.23
24 0.7392188 0.3566622 0.093509628    0.12   0.29      0.59
25 0.7379687 0.1930621 0.142915834    0.12   0.39      0.49
26 0.6416016 0.5622865 0.012718788    0.34   0.05      0.61
27 0.6273437 0.1558087 0.095191449    0.21   0.41      0.38
28 0.6544141 0.4966174 0.038359016    0.30   0.11      0.59
29 0.6183203 0.3526022 0.071722900    0.22   0.35      0.43
30 0.7198828 0.2337721 0.111440955    0.17   0.32      0.51
31 0.4639063 0.4801107 0.020083570    0.48   0.13      0.39
32 0.5821094 0.3691430 0.051707962    0.27   0.28      0.45
33 0.3423828 0.3355373 0.010660185    0.60   0.09      0.31
34 0.7828906 0.3850175 0.122164020    0.07   0.37      0.56
35 0.7161328 0.2159383 0.116736368    0.14   0.40      0.46
36 0.7437109 0.5200703 0.072677415    0.15   0.27      0.58
37 0.6741406 0.2946986 0.096254691    0.17   0.38      0.45
38 0.5192578 0.5393487 0.008086018    0.46   0.06      0.48
39 0.6109766 0.5129079 0.010717781    0.39   0.03      0.58
40 0.7744531 0.5844588 0.066642439    0.15   0.20      0.65
41 0.6570312 0.5487459 0.041431752    0.24   0.21      0.55
42 0.7010547 0.3676611 0.087145887    0.16   0.31      0.53
43 0.7496094 0.1041216 0.145178366    0.16   0.34      0.50
44 0.6086719 0.1932640 0.090336079    0.28   0.38      0.34
45 0.6927344 0.4858177 0.062709008    0.17   0.27      0.56
46 0.6648047 0.2398932 0.091768734    0.18   0.36      0.46
47 0.5374219 0.4191610 0.030634557    0.39   0.16      0.45
48 0.6429297 0.4145004 0.050878719    0.23   0.27      0.50
49 0.7594141 0.4695970 0.105096823    0.14   0.31      0.55
50 0.4076172 0.1828498 0.045024616    0.46   0.29      0.25
