   prop.aneu prob.meio  prob.mito euploid mosaic aneuploid
1  0.5003125 0.3473844 0.03429611    0.41   0.21      0.38
2  0.5192187 0.3094894 0.04842351    0.39   0.24      0.37
3  0.5514453 0.4994215 0.02071678    0.37   0.15      0.48
4  0.5119531 0.4338427 0.01992799    0.42   0.12      0.46
5  0.6006641 0.3493818 0.02931887    0.34   0.16      0.50
6  0.5633203 0.3902759 0.02557598    0.37   0.14      0.49
7  0.5883594 0.2497264 0.06204293    0.36   0.20      0.44
8  0.5321094 0.5238049 0.02269444    0.40   0.15      0.45
9  0.4803516 0.3710589 0.02350590    0.45   0.15      0.40
10 0.5031250 0.2047690 0.04497811    0.39   0.23      0.38
