   prop.aneu prob.meio   prob.mito euploid mosaic aneuploid
1  0.7274609 0.3817952 0.094266463    0.16   0.31      0.53
2  0.6342578 0.2309276 0.079086344    0.19   0.38      0.43
3  0.6291016 0.2333509 0.092975150    0.24   0.37      0.39
4  0.4146875 0.3489068 0.004583077    0.57   0.03      0.40
5  0.6855078 0.4504393 0.072504346    0.18   0.33      0.49
6  0.5682031 0.3318800 0.050902430    0.31   0.28      0.41
7  0.6598437 0.3704775 0.066397627    0.23   0.28      0.49
8  0.3540625 0.3260094 0.011417130    0.58   0.12      0.30
9  0.7279297 0.3214686 0.124291570    0.15   0.30      0.55
10 0.5097656 0.4787968 0.007072574    0.44   0.08      0.48
11 0.7980078 0.3368140 0.157400129    0.10   0.34      0.56
12 0.5203516 0.3792213 0.022337736    0.40   0.14      0.46
13 0.4068750 0.3180060 0.020254315    0.52   0.17      0.31
14 0.5308203 0.2856846 0.054738770    0.31   0.32      0.37
15 0.5775781 0.3489658 0.062626454    0.30   0.29      0.41
16 0.6580078 0.5929136 0.039215282    0.27   0.17      0.56
17 0.7129688 0.5319106 0.062723230    0.22   0.16      0.62
18 0.5511328 0.2119370 0.058995144    0.35   0.29      0.36
19 0.6386719 0.3966674 0.051950610    0.27   0.22      0.51
20 0.3678906 0.3761687 0.006068357    0.64   0.02      0.34
21 0.6492969 0.2949687 0.090143933    0.23   0.39      0.38
22 0.7726953 0.3493174 0.133419767    0.11   0.29      0.60
23 0.4087500 0.3345089 0.026189164    0.53   0.14      0.33
24 0.6183203 0.4301201 0.038758173    0.30   0.16      0.54
25 0.6775000 0.3170604 0.088229012    0.12   0.38      0.50
26 0.7517187 0.3670553 0.093139001    0.16   0.26      0.58
27 0.5348828 0.3137561 0.057141962    0.35   0.27      0.38
28 0.2953906 0.1796781 0.014022000    0.60   0.18      0.22
29 0.7596484 0.3307990 0.103547814    0.10   0.35      0.55
30 0.6000391 0.2765020 0.071135565    0.27   0.37      0.36
31 0.7141797 0.6440713 0.056600648    0.15   0.23      0.62
32 0.7432813 0.5407149 0.073487780    0.17   0.26      0.57
33 0.6947266 0.4491205 0.071579443    0.19   0.30      0.51
34 0.5635156 0.4379372 0.009325786    0.36   0.11      0.53
35 0.8056250 0.2745258 0.137700930    0.13   0.38      0.49
36 0.4646875 0.2202667 0.039210943    0.41   0.28      0.31
37 0.6314453 0.3312433 0.070086983    0.25   0.31      0.44
38 0.7909375 0.4113475 0.111144258    0.11   0.30      0.59
39 0.2884766 0.1293125 0.014047314    0.59   0.19      0.22
40 0.5438672 0.2298142 0.074201738    0.30   0.34      0.36
41 0.8268359 0.3178986 0.154663540    0.10   0.30      0.60
42 0.6497266 0.3697914 0.073931287    0.28   0.23      0.49
43 0.6825781 0.3318326 0.090078275    0.15   0.37      0.48
44 0.6066797 0.4369333 0.039139792    0.28   0.21      0.51
45 0.3756641 0.3448049 0.007811455    0.57   0.09      0.34
46 0.5795703 0.3895005 0.058434939    0.31   0.26      0.43
47 0.4601953 0.3733144 0.005663792    0.49   0.07      0.44
48 0.6396094 0.4090717 0.058029921    0.29   0.24      0.47
49 0.6174219 0.6510448 0.013557104    0.35   0.08      0.57
50 0.4338672 0.1603901 0.052876112    0.44   0.30      0.26
