   prop.aneu prob.meio  prob.mito euploid mosaic aneuploid
1  0.5324609 0.4475724 0.02233996    0.39   0.15      0.46
2  0.6104688 0.4688813 0.04271963    0.24   0.25      0.51
3  0.6314453 0.5183341 0.04551588    0.29   0.20      0.51
4  0.4619141 0.3392187 0.01147178    0.44   0.15      0.41
5  0.4466406 0.3235369 0.01990772    0.48   0.15      0.37
6  0.4028516 0.3783250 0.02033485    0.57   0.09      0.34
7  0.6602734 0.4743545 0.05904725    0.19   0.27      0.54
8  0.6076172 0.4963673 0.03467290    0.27   0.25      0.48
9  0.5835938 0.4700807 0.03502992    0.33   0.18      0.49
10 0.6805078 0.4626417 0.06467949    0.20   0.28      0.52
