"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"41",0.496701362171589,0.000153811088110549,457,32,511,0.4
"9",0.381622184810287,0.00116911658363686,346,271,383,0.4
"21",0.373669175124846,0.00139740170146667,337,315,348,0.4
"20",0.393224088936473,0.000165335738891807,541,47,412,0.4
"22",0.384429661667236,0.00122907626643857,318,275,407,0.4
"32",0.464959573066393,9.32366547891023e-05,491,37,472,0.4
"14",0.414638119198118,0.00246382277679287,154,420,426,0.4
"14.1",0.414638119198118,0.00246382277679287,139,418,443,0.4
"15",0.433681410983112,0.000929524748849966,367,206,427,0.4
"10",0.541330059821362,0.000421493067717475,342,103,555,0.4
"16",0.484974376959895,0.00136866424606946,269,234,497,0.4
"19",0.4302159327783,0.000160730160317262,524,47,429,0.4
"5",0.404636747891023,0.000377168793238984,506,76,418,0.4
"14.2",0.414638119198118,0.00246382277679287,171,422,407,0.4
"28",0.502053652131873,0.00439820220663872,54,425,521,0.4
"4",0.507706882766435,0.00121397724899133,270,210,520,0.4
"10.1",0.541330059821362,0.000421493067717475,382,75,543,0.4
"37",0.496456198907508,0.00132590540929435,246,256,498,0.4
"16.1",0.484974376959895,0.00136866424606946,281,260,459,0.4
"17",0.383096235570286,0.00156383485454592,278,332,390,0.4
"42",0.545903071315888,0.000946302476430226,283,163,554,0.4
"28.1",0.502053652131873,0.00439820220663872,42,449,509,0.4
"12",0.346376815377464,0.000260359315542619,577,76,347,0.4
"35",0.454592313313751,0.000766119280101989,391,185,424,0.4
"26",0.416675506875078,0.000577026566612529,393,148,459,0.4
"39",0.429492131823492,0.0017386611756787,224,341,435,0.4
"26.1",0.416675506875078,0.000577026566612529,442,131,427,0.4
"12.1",0.346376815377464,0.000260359315542619,591,85,324,0.4
"33",0.470431654369125,0.00248954436313187,150,393,457,0.4
"32.1",0.464959573066393,9.32366547891023e-05,496,20,484,0.4
"8",0.426341623188546,0.00145491424639581,265,288,447,0.4
"4.1",0.507706882766435,0.00121397724899133,243,233,524,0.4
"42.1",0.545903071315888,0.000946302476430226,255,174,571,0.4
"5.1",0.404636747891023,0.000377168793238984,507,105,388,0.4
"24",0.379917624811266,0.000140729271144714,572,38,390,0.4
